id,name,accountId,hasaddress,infoempresa,web,addressLocality,streetName,streetNumber,floor,latitude,longitude,localityToShow,phoneToShow,freeCallNumber,emails
15589227,Alvarado Carlos Alberto,21463195,True,,,Buenos Aires|Florencio Varela,25 De Mayo,2675,,-34.803654,-58.280243,Florencio Varela - Buenos Aires,(011) 4237 - 1738,+541142371738,carlosalvaradommo@hotmail.com
15609473,Sergio Bressi,00608821,True,,,Buenos Aires|Lanús,Dr D N Basavilbaso,1914,PB,-34.70925,-58.38684,Lanús - Buenos Aires,(011) 4247 - 3003,+541142473003,
15614482,Monica Ambiela,21197202,True,,,Buenos Aires|Luján,Héroes Del Sur,1148,,-34.576626,-59.111343,Luján - Buenos Aires,(02323) 42 - 0270,+542323420270,monicambiela@hotmail.com
15623108,Estudio  Shannon,01186165,True,,,Buenos Aires|Martínez,Arenales,2059,,-34.48895,-58.498215,Martínez - Buenos Aires,(011) 4793 - 2178,+541147932178,
15629367,Cinthia Irigoyen Arquitectura,21997381,True,,www.cinthiairigoyen.com.ar,Buenos Aires|Haedo,Carlos Gardel 785,,,,,Haedo - Buenos Aires,(011) 15 - 3036 - 4660,+5491130364660,arq.irigoyenc@gmail.com
15644221,Leandro Lameiro Arquitecto,22037177,True,,www.arqleandrolameiro.wix.com/arqlameiro,Buenos Aires|Marcos Paz,Rodríguez Peña,270,,-34.776604,-58.83529,Marcos Paz - Buenos Aires,(011) 15 - 6431 - 9645,+5491164319645,arqleandrolameiro@mail.com
15660080,Ruben Garcia-  Fernando Noya Ingeniero,00657657,True,,,Buenos Aires|Villa Gesell,Av Bs Aires,752,,-37.24934,-56.955055,Villa Gesell - Buenos Aires,(02255) 46 - 0593,+542255460593,
15660267,Gustavo Leonardo Horbulewicz,21169270,True,,,Buenos Aires|Pinamar,Av 3 Carabelas,1030,,-37.118813,-56.86568,Pinamar - Buenos Aires,(02254) 40 - 3050,+542254403050,
15660296,Arq Laura Bernaola,21572647,True,,www.arqlaurabernaola.com.ar,Buenos Aires|Pinamar,Av Constitución,523,,-37.11898,-56.86568,Pinamar - Buenos Aires,(02254) 48 - 1560,+542254481560,arq_lbernaola@telpin.com.ar
15660318,Estudio,00783587,True,,,Buenos Aires|Pinamar,De L Gaviotas,44,,-37.118813,-56.86568,Pinamar - Buenos Aires,(02254) 48 - 7983,+542254487983,
15660319,Canissa Alberto - Arquitecto,00702387,True,,,Buenos Aires|Pinamar,De L Calandria,915,,-37.11898,-56.86568,Pinamar - Buenos Aires,(02254) 48 - 8188,+542254488188,
15677560,Javier Casset,21129271,True,,,Buenos Aires|Luján,Humberto Primo,1355,,-34.570854,-59.112965,Luján - Buenos Aires,(02323) 42 - 0921,+542323420921,
15717363,Adriana Tineo Falbo,00702868,True,,,Buenos Aires|Pinamar,Gúlliver,1320,,-37.118813,-56.86568,Pinamar - Buenos Aires,(02254) 48 - 2985,+542254482985,
15719165,Cmv Arquitectos,00704326,True,,www.cmvarq.com.ar,Buenos Aires|Pinamar,Gaviota,48,,-37.118813,-56.86568,Pinamar - Buenos Aires,(02254) 48 - 3688,+542254483688,info@cmvarq.com.ar
15722512,Action Time Arquitectura Publicitaria,01178914,True,,www.actiontime.com.ar,Buenos Aires|Olivos,San Lorenzo,3385,PB,-34.512623,-58.51232,Olivos - Buenos Aires,(011) 4799 - 0330,+541147990330,action@actiontime.com.ar
15732076,Luciana Di Pego,21447097,True,,,Buenos Aires|Pinamar,Del Zorzal,618,,-37.118813,-56.86568,Pinamar - Buenos Aires,(02254) 40 - 3324,+542254403324,
15733360,Vicente Pablo Corbacho,21169256,True,,,Buenos Aires|Valeria del Mar,Cnel Rosales,766,,,,Valeria del Mar - Buenos Aires,(02254) 48 - 7290,+542254487290,
15768237,Hugo Pouso,01399506,True,,,Buenos Aires|Cariló,Boyero,1470,,-37.17629,-56.914997,Cariló - Buenos Aires,(02254) 57 - 0801,+542254570801,
14244034,Berk Jeffrey Juan,,True,,,Buenos Aires|Olivos,Tucuman,2762,,-34.509056,-58.48941,Olivos - Buenos Aires,(011) 4799 - 2950,+541147992950,
14244322,Caratti y Ferrero,,True,,,Buenos Aires|Junín,ALIAS,125,,,,Junín - Buenos Aires,(0236) 443 - 3655,+542364433655,
14255962,Todo House,,True,,www.todohouse.com.ar,Buenos Aires|Martínez,Cangallo,1290,,-34.500114,-58.536728,Martínez - Buenos Aires,(011) 4836 - 3200,+541148363200,todohouse@gmail.com
14135651,Fattori Guillermo a,,True,,,Buenos Aires|La Plata,CALLE 8,3776,,-34.957162,-57.895324,La Plata - Buenos Aires,(0221) 530 - 7217,+542215307217,fattoridesing@gmail.com
14334744,Casa Neuen,,True,,http://www.casa-neuen.com.ar,Buenos Aires|Llavallol,F L Wright,367,,-34.796352,-58.41471,Llavallol - Buenos Aires,(011) 4231 - 9282,+541142319282,info@casa-neuen.com.ar
10835322,Eduardo Colombi,,True,,,Buenos Aires|Quilmes,Calle 320,2551,PA,-34.743,-58.281,Quilmes - Buenos Aires,(011) 4280 - 1687,+541142801687,
14237663,Bojko Arquitectura,,True,,www.bojko.com.ar,Buenos Aires|Lanús,Gobernador Udaondo,2789,,-34.703632,-58.403103,Lanús - Buenos Aires,(011) 15 - 6576 - 1417,+5491165761417,info@damianbojko.com.ar
14416585,"Estudio de Arquitectura ""Tu Proyecto Terminado""",,True,,,Buenos Aires|San Antonio de Padua,Constitución,467,,-34.673912,-58.731712,San Antonio de Padua - Buenos Aires,(0220) 486 - 6787,+542204866787,
14435284,Alfamar Administradora,,True,,,Buenos Aires|Mar del Plata,La Rioja,2396,,-38.003006,-57.555107,Mar del Plata - Buenos Aires,(0223) 493 - 1835,+542234931835,
14447222,Estudio Metrika,,True,,,Buenos Aires|La Plata,61,1900,,-34.94693,-57.966778,La Plata - Buenos Aires,(0221) 15 - 534 - 8155,+5492215348155,arx3002@gmail.com
13549458,Bruno y Ladaga SA,,True,,,Buenos Aires|Chacabuco,Catamarca,121,,-34.637,-60.47,Chacabuco - Buenos Aires,(02352) 42 - 8289,+542352428289,
13562169,Alejandra Burella- Marina Flosi,,True,,,Buenos Aires|Luján,J D De Solís,2086,,-34.563264,-59.097875,Luján - Buenos Aires,(02323) 43 - 1595,+542323431595,
13616850,Arquitectura Baronio - Capomassi,,True,,www.baroniocapomassi.com.ar,Buenos Aires|Bahía Blanca,Lamadrid,32,,-38.714367,-62.257681,Bahía Blanca - Buenos Aires,(0291) 456 - 3381,+542914563381,arquitectura@baroniocapomassi.com.ar
14065716,Sorrentino Fabricio J,,True,,,Buenos Aires|Pergamino,Biscayart,271,,-33.903,-60.572,Pergamino - Buenos Aires,(02477) 42 - 2810,+542477422810,
14068247,Perez Pradal Jorge a,,True,,,Buenos Aires|La Plata,12,364,1,-34.911,-57.965,La Plata - Buenos Aires,(0221) 482 - 2784,+542214822784,
14077552,Arq. Pablo Vendramin Proyecto y Direccion,,True,,,Buenos Aires|San Justo,H Yrigoyen,1965,PA,-34.674732,-58.556775,San Justo - Buenos Aires,(011) 4482 - 1323,+541144821323,
14084658,Maria F Rica,,True,,,Buenos Aires|La Plata,33,359,,-34.896,-57.962,La Plata - Buenos Aires,(0221) 489 - 3719,+542214893719,
14178552,"Basualdo, Guillermo Gustavo",,True,,,Buenos Aires|Bahía Blanca,Lavalle,465,1,-38.717272,-62.256645,Bahía Blanca - Buenos Aires,(0291) 451 - 4349,+542914514349,
14455004,Ps Arq Pablo Sanchez Arquitecto,,True,,,Buenos Aires|Canning,Ruta 58 749,,,-34.84892,-58.50504,Canning - Buenos Aires,(011) 4389 - 2355,+541143892355,
14455445,Arq Rosana Gomez,,True,,,Buenos Aires|San Miguel,Av Primera Junta,395,,-34.526275,-58.717145,San Miguel - Buenos Aires,(011) 4667 - 3889,+541146673889,
14455456,Estudio Arq Claudio Benacchio - Corvalan Jose,,True,,,Buenos Aires|Ciudadela,San Martín,213,,-34.642784,-58.541035,Ciudadela - Buenos Aires,(011) 4657 - 6592,+541146576592,
14455478,Alberto Jose Vitale,,True,,,Buenos Aires|Mar del Plata,MATHEU,3100,,-38.013779,-57.565359,Mar del Plata - Buenos Aires,(0223) 472 - 0371,+542234720371,
14457960,Adriana Belaunzaran,,True,,,Buenos Aires|Parque Camet,J Mariani,5632,,-37.959092,-57.557525,Parque Camet - Buenos Aires,(0223) 479 - 9353,+542234799353,
14457961,Marcelo del Rio,,True,,,Buenos Aires|Parque Camet,J V González,741,,-37.961524,-57.567331,Parque Camet - Buenos Aires,(0223) 471 - 4616,+542234714616,
14457968,Arqta Adriana Mabel Fernandez,,True,,,Buenos Aires|Villa Adelina,Thames,541,,,,Villa Adelina - Buenos Aires,(011) 15 - 5567 - 4760,+5491155674760,
14453197,German Gonzales,,True,,,Buenos Aires|Lincoln,Pueyrredón,691,,-34.866753,-61.55,Lincoln - Buenos Aires,(02355) 15 - 50 - 6750,+5492355506750,
13060763,Maximiliano Bolinches,,True,,,Buenos Aires|Mar del Plata,Santa Fe,2450,7,-38.006546,-57.549606,Mar del Plata - Buenos Aires,(0223) 491 - 4450,+542234914450,
14514556,Ras Arquitectura,,True,,www.rasarquitectura.com.ar,Buenos Aires|Mar del Plata,Olavarría,3421,2,-38.01924,-57.546149,Mar del Plata - Buenos Aires,(0223) 451 - 6038,+542234516038,
14526642,Casa Por Casa,,True,,www.casaporcasa.com.ar,Buenos Aires|Bella Vista,Av Lib San Martín,1990,,-34.56732,-58.691666,Bella Vista - Buenos Aires,(011) 4666 - 0934,+541146660934,
14602469,Lamonica Osvaldo y Asoc - Arquitecto,,True,,http://www.arqosvaldolamonica.com.ar,Buenos Aires|Pilar,A M Cervantes,4929,,-34.627632,-58.502213,Pilar - Buenos Aires,(0230) 442 - 3472,+542304423472,
13741112,Rivas Santos  Juan Carlos,,True,,,Buenos Aires|San Francisco Solano,AV FC PCIAL 5447,,,,,San Francisco Solano - Buenos Aires,(011) 4213 - 0558,+541142130558,
14579943,Toledo Monica Isabel,,True,,,Buenos Aires|Isidro Casanova,Av J M D Rosas,6780,PB,-34.70278,-58.581345,Isidro Casanova - Buenos Aires,(011) 4669 - 6320,+541146696320,
14705448,Arquitecta Maria Rita Annan,,True,,,Buenos Aires|Pergamino,Merced,452,,-33.899918,-60.583332,Pergamino - Buenos Aires,(02477) 15 - 56 - 1647,+5492477561647,ritaannan@gmail.com
14706345,Passaro Jorge,,True,,,Buenos Aires|Chascomús,B Mitre,226,,-36.31658,-57.666668,Chascomús - Buenos Aires,(02241) 15 - 67 - 8244,+5492241678244,
14712236,Arquitecta Silvia Rodriguez,,True,,,Buenos Aires|Miramar,Calle 32,438,,-38.249916,-57.833332,Miramar - Buenos Aires,(02291) 42 - 1887,+542291421887,
10645504,Mora Varela,,True,,,Buenos Aires|General Pacheco,B°T Del Lago 2,,,-34.4538,-58.6424,General Pacheco - Buenos Aires,(011) 4101 - 4495,+541141014495,
10858546,Estudio de Arquitectura Arq Horacio Correa Marconi,,True,,,Buenos Aires|Chivilcoy,Av Soarez,352,,-34.9,-60.016,Chivilcoy - Buenos Aires,(02346) 42 - 6632,+542346426632,
11501104,Rafael Boccardoro -Eugenia Grinspun,,True,,,Buenos Aires|Villa Gesell,Paseo 113,1271,,,,Villa Gesell - Buenos Aires,(02255) 46 - 2683,+542255462683,
11606214,Estudio 28,,True,,www.estudio28.com.ar,Buenos Aires|Adrogué,Amenedo,434,1,,,Adrogué - Buenos Aires,(011) 3527 - 0273,+541135270273,
14073190,Quimica Clor,,True,,,Buenos Aires|Quilmes,Calle 868,02125,PB,-34.80505,-58.236675,Quilmes - Buenos Aires,(011) 4200 - 8899,+541142008899,
14080990,Arq Gabriela Carballo,,True,,,Buenos Aires|Adrogué,T Taylor,1142,PB,-34.803454,-58.386962,Adrogué - Buenos Aires,(011) 4293 - 2818,+541142932818,
14182177,Alfredo Sureda,,True,,,Buenos Aires|Mar del Plata,Gral Roca,1840,,-38.01612,-57.549576,Mar del Plata - Buenos Aires,(0223) 494 - 9411,+542234949411,
14732436,De Cespedes/ Castelo,,True,,,Buenos Aires|Tortuguitas,C Brochero,4200,,,,Tortuguitas - Buenos Aires,(02320) 49 - 2532,+542320492532,
14744659,Estudio de Arquitectura Bensi - Materazzi,,True,,,Buenos Aires|Mar del Plata,B Mitre,3234,,-38.01075,-57.55864,Mar del Plata - Buenos Aires,(0223) 493 - 0501,+542234930501,
14771554,Moire Arquitectos,,True,,http://www.moirearqs.com.ar/,Buenos Aires|Mar del Plata,San Juan,253,2,-37.97956,-57.55365,Mar del Plata - Buenos Aires,(0223) 15 - 528 - 1182,+5492235281182,moirearqs@gmail.com
14777826,Estudio Borrelli & Borrelli,,True,,,Buenos Aires|La Plata,9,1311,,,,La Plata - Buenos Aires,(0221) 15 - 560 - 3317,+5492215603317,
14809436,Javier Aleman Arquitecto,,True,,http://www.jalemanarquitecto.com.ar/,Buenos Aires|Bella Vista,Moine,2150,,-34.56954,-58.6913,Bella Vista - Buenos Aires,(011) 4666 - 9024,+541146669024,jaleman@jalemanarquitecto.com.ar
14844841,Mario H Urlezaga & Asoc D + G en Obras de Arquitectura,,True,,,Buenos Aires|Olavarría,Bolívar,2937,1,-36.884617,-60.30974,Olavarría - Buenos Aires,(02284) 42 - 8355,+542284428355,
14854023,Alberto Lopez,,True,,,Buenos Aires|Mar del Plata,T Bronzini,2356,,-37.988476,-57.583435,Mar del Plata - Buenos Aires,(0223) 15 - 583 - 5743,+5492235835743,cedroazul@gmail.com
14865236,Antonela del Rosario Zucchella,,True,,,Buenos Aires|San Nicolás,San José,538,,-33.333336,-60.22824,San Nicolás - Buenos Aires,(0336) 15 - 421 - 2828,+5493364212828,
14875190,Boen SRL Empresa Constructora,,True,,,Buenos Aires|Mar del Plata,Catamarca,2076,4,-37.999847,-57.55406,Mar del Plata - Buenos Aires,(0223) 491 - 8646,+542234918646,
14894379,Estudio Ladaga Ruarte,,True,,www.arquitecturalr.com.ar,Buenos Aires|Pinamar,Av E Shaw,2018,,-37.118813,-56.86568,Pinamar - Buenos Aires,(02254) 40 - 5606,+542254405606,info@arquitecturalr.com.ar
14894407,Cavallini Valeria Paula,,True,,,Buenos Aires|Pinamar,DE LA TRUCHA,1893,,-37.102479,-56.873867,Pinamar - Buenos Aires,(02254) 40 - 9495,+542254409495,
14894458,Juan Manuel Zapata,,True,,www.arqjuanzapata.blogspot.com,Buenos Aires|Pinamar,Cul De Sac Selene 433,,,,,Pinamar - Buenos Aires,(02254) 48 - 3567,+542254483567,
14894592,Gascon,,True,,,Buenos Aires|Pinamar,Jason,1083,,-37.11898,-56.86568,Pinamar - Buenos Aires,(02254) 49 - 8286,+542254498286,gascon@telpin.com.ar
14894850,Arquitectura Rakita - Matteoli y Asoc,,True,,http://www.rm-arquitectos.com.ar,Buenos Aires|San Bernardo,S Del Estero,3236,,-36.69499,-56.68864,San Bernardo - Buenos Aires,(02257) 46 - 1685,+542257461685,
14894851,Estudio de Arquitectura Alberto F Oviedo,,True,,,Buenos Aires|San Bernardo,Strobell,444,PB,-36.69499,-56.68864,San Bernardo - Buenos Aires,(02257) 46 - 1725,+542257461725,
14895006,Neptuno Plaza Hotel & Spa + + + +,,True,,www.neptunoplaza.com.ar,Buenos Aires|San Bernardo,J Hernández,313,,-36.695156,-56.68864,San Bernardo - Buenos Aires,(02257) 46 - 1789,+542257461789,info@neptunoplaza.com.ar
15773312,Colegio de Arquitectos,00226111,True,,,Buenos Aires|Pergamino,Castelli,573,,-33.900085,-60.583332,Pergamino - Buenos Aires,(02477) 43 - 2691,+542477432691,
15780608,Raul Marinkeff,21169245,True,,,Buenos Aires|Pinamar,De L Escualos 1539,,,,,Pinamar - Buenos Aires,(02254) 48 - 5049,+542254485049,arquiram@hotmail.com
15781606,Mb Duo,22245889,True,,,Buenos Aires|La Plata,MANUEL GONNET S/N,,,,,La Plata - Buenos Aires,(0221) 15 - 604 - 2110,+5492216042110,arqceciliasmb@gmail.com
15785383,Miguel Angel Borgarelli,21215700,True,,,Buenos Aires|Mercedes,Calle 125,626,,,,Mercedes - Buenos Aires,(02324) 43 - 0329,+542324430329,
15786506,Rodolfo Eduardo Gancedo,00702980,True,,,Buenos Aires|Pinamar,Submarino  Sta Fe E 1521,,,,,Pinamar - Buenos Aires,(02254) 48 - 4612,+542254484612,
15803759,Andrea Marcela Di Marco,00658219,True,,,Buenos Aires|Villa Gesell,Avenida 3,451,,-37.249508,-56.955055,Villa Gesell - Buenos Aires,(02255) 46 - 2378,+542255462378,
15827475,Palazzo Lucas Alfonso,21161377,True,,,Buenos Aires|La Plata,61,1208,,-34.933357,-57.95304,La Plata - Buenos Aires,(0221) 453 - 9119,+542214539119,
15859437,Capba,21943428,True,,,Buenos Aires|Tigre,M De Oca,781,,,,Tigre - Buenos Aires,(011) 4749 - 0284,+541147490284,
15859884,Estudio Dimas Rodal,22254137,True,,,Buenos Aires|Pinamar,Jason,350,,-37.118813,-56.86568,Pinamar - Buenos Aires,(02254) 15 - 53 - 1234,+5492254531234,arqdimasrodal@gmail.com
13816322,Arquitecto Audine Sergio,21169242,True,,,Buenos Aires|Ostende,Moreno,638,PB,-37.149628,-56.88514,Ostende - Buenos Aires,(02254) 48 - 0519,+542254480519,sergioaudine@hotmail.com
13636711,Estudio Polla & Asociados Ingeniero Arquitectos,01440981,True,,,Buenos Aires|Bahía Blanca,19 De Mayo,144,,-38.723518,-62.281596,Bahía Blanca - Buenos Aires,(0291) 451 - 9971,+542914519971,estudiopcp@speedy.com.ar
14058684,Hotel Africa,00092639,True,,,Buenos Aires|Pinamar,Libertador S,500,,-37.118813,-56.86568,Pinamar - Buenos Aires,(02254) 49 - 4443,+542254494443,hotelafrica@telpin.com.ar
14108656,Antonio Carrasco Arquitecto,21572648,True,,www.antoniocarrasco.com,Buenos Aires|Pinamar,Jason,1041,,-37.11898,-56.86568,Pinamar - Buenos Aires,(02254) 48 - 0575,+542254480575,info@antoniocarrasco.com
14119585,Arquitectura Gimenez,21363676,True,,www.arquitecturagimenez.com.ar,Buenos Aires|Valentín Alsina,M Ocampo,2588,,-34.68256,-58.41435,Valentín Alsina - Buenos Aires,(011) 2074 - 4876,+541120744876,arq.hernangimenez@hotmail.com
10485837,Diego a Carballo,01490295,True,,,Buenos Aires|Adrogué,C Pellegrini,635,,-34.803253,-58.402927,Adrogué - Buenos Aires,(011) 4294 - 0844,+541142940844,
10557222,Diego Matz,21236742,True,,,Buenos Aires|Lomas de Zamora,Laprida,1585,,-34.757965,-58.419632,Lomas de Zamora - Buenos Aires,(011) 4282 - 4641,+541142824641,
10597458,Francisco de Simone,21240375,True,,,Buenos Aires|El Palomar,Guaraní,1446,,-34.627567,-58.59459,El Palomar - Buenos Aires,(011) 4443 - 4454,+541144434454,
10478187,Garcia Ricardo,01433024,True,,,Buenos Aires|Lomas de Zamora,Arenales,415,,-34.757225,-58.389285,Lomas de Zamora - Buenos Aires,(011) 4245 - 8898,+541142458898,
10824017,Maria Polityko,21188589,True,,,Buenos Aires|Adrogué,Italia,1165,,-34.80421,-58.390325,Adrogué - Buenos Aires,(011) 4293 - 3719,+541142933719,
10855742,Piemontese Gerardo,00379881,True,,,Buenos Aires|El Palomar,E Carriego,1875,,-34.630795,-58.595196,El Palomar - Buenos Aires,(011) 4659 - 9551,+541146599551,
11341779,Lado & Petri,01408996,True,,www.ladopetry.com.ar,Buenos Aires|Hurlingham,Dr C Argerich,1624,,,,Hurlingham - Buenos Aires,(011) 4452 - 5669,+541144525669,estudio@ladopetry.com.ar
11472391,Alejandro D Duarte,21171762,True,,http://www.arquitectoduarte.com.ar,Buenos Aires|Sarandí,E Zeballos,4202,,-34.68703,-58.33443,Sarandí - Buenos Aires,(011) 4353 - 1718,+541143531718,abrilsur@hotmail.com
12051210,Cilley Miguel,21517025,True,,,Buenos Aires|Olavarría,Lavalle,3334,,-36.888166,-60.320338,Olavarría - Buenos Aires,(02284) 42 - 7507,+542284427507,
12113261,Alvarez  Vetrano  Paglilla Arqs.,21543219,True,,,Buenos Aires|Morón,9 DE JULIO,238,1,-34.650897,-58.618429,Morón - Buenos Aires,(011) 4629 - 5641,+541146295641,
12553715,Ea -Estudio de Arquitectura,21517089,True,,,Buenos Aires|Bernal Este,Don Bosco,524,PB,-34.7173,-58.288204,Bernal Este - Buenos Aires,(011) 4252 - 2706,+541142522706,
12554156,"Luchetti, Walter",21538184,True,,,Buenos Aires|Gerli,BRASIL 1060 PA TP,,,-34.68227,-58.389225,Gerli - Buenos Aires,(011) 4209 - 3347,+541142093347,
12554539,Cragno Juan Carlos,21549599,True,,,Buenos Aires|Lomas de Zamora,Pintos,252,,-34.753117,-58.392673,Lomas de Zamora - Buenos Aires,(011) 4243 - 9592,+541142439592,
12554627,Fronti Juan Carlos,21557945,True,,,Buenos Aires|Bernal Este,26 De Julio 1890,163,PB,-34.715492,-58.280506,Bernal Este - Buenos Aires,(011) 4252 - 0701,+541142520701,
12554839,Markarian Miguel Angel,21584825,True,,,Buenos Aires|Valentín Alsina,J I RUCCI,986,1,-34.67534,-58.408775,Valentín Alsina - Buenos Aires,(011) 4209 - 1410,+541142091410,
12861289,Pastore P.,01262100,True,,,Buenos Aires|Pilar,Lagrave,972,,-34.457116,-58.918638,Pilar - Buenos Aires,(0230) 442 - 7040,+542304427040,
13442997,Alejandro Hugo Judewicz,,True,,,Buenos Aires|Mar del Plata,Entre Ríos,4067,PB,-38.020146,-57.558201,Mar del Plata - Buenos Aires,(0223) 492 - 1459,+542234921459,
13966535,Estudio de Arquitectura,,True,,,Buenos Aires|Chivilcoy,Almafuerte,203,,-34.900085,-60.016666,Chivilcoy - Buenos Aires,(02346) 15 - 68 - 7651,+5492346687651,relaxague@yahoo.com.ar
13970853,Julia Romero,,True,,,Buenos Aires|Mar del Plata,G Chaves,2762,,-38.036644,-57.595924,Mar del Plata - Buenos Aires,(0223) 481 - 2355,+542234812355,
14049444,Jorge Garrido,,True,,,Buenos Aires|Monte Grande,25 De Mayo,696,,-34.813953,-58.48107,Monte Grande - Buenos Aires,(011) 15 - 5006 - 4180,+5491150064180,
14065374,Podesta Jose M,,True,,,Buenos Aires|Lincoln,Av 25 De Mayo,245,,-34.866753,-61.55,Lincoln - Buenos Aires,(02355) 42 - 2599,+542355422599,
14065465,Pinedo Agustin Arquitecto,,True,,,Buenos Aires|Junín,Av San Martín,37,,-34.590208,-60.952282,Junín - Buenos Aires,(0236) 442 - 1758,+542364421758,
14068849,Marenti Osvaldo,,True,,,Buenos Aires|Pehuajó,P J Landa,1225,PB,-35.800083,-61.86667,Pehuajó - Buenos Aires,(02396) 47 - 5706,+542396475706,
14073466,Fragas Oscar a,,True,,,Buenos Aires|Adrogué,E Adrogué,1180,PB,-34.79859,-58.39103,Adrogué - Buenos Aires,(011) 4293 - 8175,+541142938175,
14083205,Mario Matuk,,True,,,Buenos Aires|Villa Gesell,Avenida 1,1043,PB,-37.249508,-56.955055,Villa Gesell - Buenos Aires,(02255) 47 - 8373,+542255478373,
14085448,Andres o Cardinale,,True,,,Buenos Aires|Salto,Sarmiento,313,,-34.300083,-60.25,Salto - Buenos Aires,(02474) 42 - 4535,+542474424535,
14085490,Osvaldo P Rodriguez,,True,,,Buenos Aires|Salto,Piedras,145,,-34.300083,-60.25,Salto - Buenos Aires,(02474) 42 - 5396,+542474425396,
14108745,Riddick Claudio,,True,,,Buenos Aires|La Plata,466,636,,,,La Plata - Buenos Aires,(0221) 15 - 555 - 2667,+5492215552667,
14090702,Arquitecto Gustavo Daniel Gomez - Proyecto y Direccion de Ob,,True,,,Buenos Aires|Villa Gesell,Avenida 5,687,,-37.257328,-56.97326,Villa Gesell - Buenos Aires,(02255) 45 - 7401,+542255457401,
14168726,Aliscioni Marcela Laura Arq.,,True,,,Buenos Aires|Banfield,V Vergara,1230,,-34.746357,-58.3953,Banfield - Buenos Aires,(011) 4248 - 4137,+541142484137,
14168834,Fidanza Luis,,True,,,Buenos Aires|Quilmes,Alte Brown,440,PA,-34.718212,-58.25879,Quilmes - Buenos Aires,(011) 4254 - 2815,+541142542815,
14175016,Arq. Gustavo Crimella,,True,,,Buenos Aires|San Miguel,Mstro D'Elía 1158 1 B,,,,,San Miguel - Buenos Aires,(011) 4667 - 6633,+541146676633,
14175219,Marcelo G Bulgach,,True,,,Buenos Aires|Ituzaingo,Pringles,812,,-34.63067,-58.688206,Ituzaingo - Buenos Aires,(011) 4621 - 6802,+541146216802,
14178392,Sebastian Blanco,,True,,,Buenos Aires|Punta Alta,2 De Julio,334,PB,-38.883247,-62.066666,Punta Alta - Buenos Aires,(02932) 42 - 4211,+542932424211,
14179165,Mario Luis Wlasic,,True,,,Buenos Aires|Mar del Plata,C Pellegrini,3818,,-38.02756,-57.53837,Mar del Plata - Buenos Aires,(0223) 451 - 4897,+542234514897,
16254447,253  Arquitectura,22543932,True,,www.253arquitectura.com,Buenos Aires|Pilar,Parque Austral S/N 02 Edif. M3,,,,,Pilar - Buenos Aires,(011) 15 - 3850 - 6497,+5491138506497,253arquitectura@gmail.com
16283232,Neo Estudio,22544585,True,,,Buenos Aires|Chascomús,Obligado,76,,-35.575024,-58.004845,Chascomús - Buenos Aires,(02241) 15 - 69 - 7152,+5492241697152,neoestudio@yahoo.com.ar
14079627,Caride & Asociados Estudio de Arquitectura,00514844,True,,,Buenos Aires|Tandil,Guido,145,,-37.326,-59.14,Tandil - Buenos Aires,(0249) 444 - 1197,+542494441197,
11351479,Cutrera Daniel,00087350,True,,,Buenos Aires|Mar del Plata,Av P Luro,3071,8,-37.9962,-57.5507,Mar del Plata - Buenos Aires,(0223) 493 - 8781,+542234938781,
11819280,Angel Falzone,21370555,True,,,Buenos Aires|Mar del Plata,Córdoba,1882,7,-38.000828,-57.547844,Mar del Plata - Buenos Aires,(0223) 491 - 1813,+542234911813,
13561277,Gerardi - Patricia Rasente,21129266,True,,,Buenos Aires|Luján,A Alsina,1072,,-34.567337,-59.112765,Luján - Buenos Aires,(02323) 42 - 0220,+542323420220,
14058154,Labaca Ignacio,00084616,True,,,Buenos Aires|Mar del Plata,Alte Brown,3185,5,-38.001,-57.556572,Mar del Plata - Buenos Aires,(0223) 491 - 3843,+542234913843,
14087543,Veliz Hugo Arquitecto - Arquitectura Integral,00773762,True,,,Buenos Aires|La Plata,93,464,,-34.9442,-57.904396,La Plata - Buenos Aires,(0221) 486 - 1897,+542214861897,hugovelizrojas@yahoo.com.ar
10852917,Pfister Cesar e,00223724,True,,,Buenos Aires|Salto,Lavalle,11,,-34.300083,-60.25,Salto - Buenos Aires,(02474) 42 - 3292,+542474423292,
14483095,Estudio Silva Arquitectos y Asoc,21616849,True,,,Buenos Aires|Florencio Varela,Entre Ríos,3555,,-34.812195,-58.269756,Florencio Varela - Buenos Aires,(011) 4255 - 9399,+541142559399,estudiosilvaarquitectos@gmail.com
15315635,Arqxial,01441454,True,,www.arqxial.com.ar,Buenos Aires|Ituzaingo,Juncal,481,,-34.654716,-58.66619,Ituzaingo - Buenos Aires,(011) 4661 - 3037,+541146613037,
16313636,Cortopasso Bisogno SRL,21965319,True,,,Buenos Aires|Necochea,Av 59,2850,1,,,Necochea - Buenos Aires,(02262) 42 - 1936,+542262421936,
13845115,Hodara Yasmin Daiana,21690559,True,,,Buenos Aires|Martínez,Castro Barros,2860,-,-34.504562,-58.51357,Martínez - Buenos Aires,(011) 4793 - 3552,+541147933552,
16314692,Consulting Safety Work SRL,22249643,True,,,Buenos Aires|Parque Camet,Av Constit,7978,,,,Parque Camet - Buenos Aires,(0223) 471 - 0598,+542234710598,
14064642,Salenave Jose,00208678,True,,,Buenos Aires|Benito Juárez,Av Libertad,306,,-37.683,-59.666668,Benito Juárez - Buenos Aires,(02292) 45 - 2055,+542292452055,
